shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season,team
At Rim,0.401,0.529,0.14,0.616,2011-12,NorfolkSt.
2pt Jumpers,0.26899999999999996,0.361,0.08199999999999999,0.39299999999999996,2011-12,NorfolkSt.
3pt Shots,0.33,0.311,0.01,0.314,2011-12,NorfolkSt.
