name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season
D.J. Covington,40,0.19899999999999998,0.16,0.5670000000000001,0.055,0.096,0.8,2012-13
Stan Okoye,27,0.111,0.149,0.867,0.053,0.067,0.5,2012-13
Phillip Anglade,12,0.18600000000000003,0.14800000000000002,0.5,0.154,0.091,0.25,2012-13
Jarid Watson,8,0.4,0.5710000000000001,1,0.308,0.16699999999999998,0.25,2012-13
Nick Gore,7,0.115,0.156,0.833,0.055999999999999994,0,0,2012-13
Brian Brown,6,0.11800000000000001,0.16699999999999998,1,0.13,0.16699999999999998,0.33299999999999996,2012-13
Joe Carr,4,0.136,0.133,0.667,0.125,0.5,1,2012-13
Christian Burton,3,0.667,0.5,0.5,NA,NA,NA,2012-13
Tim Marshall,2,0.14300000000000002,0.25,1,0,0,NA,2012-13
Gavin Stephenson,1,0.048,0,0,0,0,NA,2012-13
Dorian Albritton,1,0.077,0.125,1,0,0,NA,2012-13
Rodney Glasgow,1,0.023,0.04,1,0,0,NA,2012-13
Total,112,0.14300000000000002,0.152,0.693,0.055999999999999994,0.07200000000000001,0.514,2012-13
