name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season
Delovell Earls,15,0.145,0.152,0.556,0.214,0,0,2012-13
Taylor Broekhuis,8,0.086,0.06,0.5,0,0,NA,2012-13
Michael Lyons,7,0.048,0.042,0.6,0.013999999999999999,0.028999999999999998,1,2012-13
Kamryn Williams,5,0.132,0.13,0.6,0,0,NA,2012-13
Mike Fitzgerald,3,0.017,0.027000000000000003,1,0.019,0,0,2012-13
Max Yon,2,0,0,NA,0.105,0,0,2012-13
Todd Fletcher,2,0.025,0,0,0.015,0.033,1,2012-13
Zach Moer,1,1,1,1,0,NA,NA,2012-13
Justin Hammonds,1,0,0,NA,0.071,0.2,1,2012-13
Ethan Michael,1,0.2,0.33299999999999996,1,0,NA,NA,2012-13
Cameron Michael,1,0,0,NA,0.14300000000000002,0.25,1,2012-13
Total,46,0.061,0.055,0.581,0.03,0.026000000000000002,0.35700000000000004,2012-13
