name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season,team
Jones Derrick,30,0.2,0.193,0.7,0,0,NA,2015-16,UNLV
Ben Carter,19,0.207,0.20800000000000002,0.611,0.028999999999999998,0,0,2015-16,UNLV
Zimmerman Stephen,19,0.162,0.177,0.647,0.022000000000000002,0,0,2015-16,UNLV
Dwayne Morgan,18,0.266,0.25,0.529,0.02,0,0,2015-16,UNLV
Patrick McCaw,11,0.07,0.092,0.875,0.033,0,0,2015-16,UNLV
Jerome Seagears,8,0.075,0.042,0.33299999999999996,0.026000000000000002,0,0,2015-16,UNLV
Ike Nwamu,7,0.062,0.023,0.2,0.038,0,0,2015-16,UNLV
Jalen Poyser,6,0.081,0.10300000000000001,0.6,0.028999999999999998,0.125,1,2015-16,UNLV
Jordan Cornish,5,0.065,0.1,0.75,0.037000000000000005,0.14300000000000002,1,2015-16,UNLV
Goodluck Okonoboh,2,0.14300000000000002,0.14300000000000002,0.5,0,0,NA,2015-16,UNLV
Total,125,0.136,0.139,0.616,0.025,0.013999999999999999,0.182,2015-16,UNLV
