name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season,team
Josh Scott,42,0.264,0.298,0.718,0.034,0.028999999999999998,0.33299999999999996,2014-15,Colorado
Xavier Johnson,25,0.17600000000000002,0.217,0.684,0.122,0.188,0.5,2014-15,Colorado
Wesley Gordon,18,0.222,0.24100000000000002,0.778,0,0,NA,2014-15,Colorado
Tory Miller,13,0.382,0.292,0.5379999999999999,0,0,NA,2014-15,Colorado
Tre'Shaun Fletcher,10,0.16699999999999998,0.152,0.556,0.027999999999999997,0.14300000000000002,1,2014-15,Colorado
Dustin Thomas,10,0.11699999999999999,0.156,0.7140000000000001,0.09699999999999999,0.182,0.667,2014-15,Colorado
Jaron Hopkins,6,0.066,0.042,0.4,0.028999999999999998,0,0,2014-15,Colorado
Askia Booker,4,0.027000000000000003,0.018000000000000002,0.33299999999999996,0.006,0.016,1,2014-15,Colorado
Xavier Talton,2,0.055999999999999994,0.14300000000000002,1,0,0,NA,2014-15,Colorado
Davis Nuaimi,1,0.25,0.33299999999999996,1,0,NA,NA,2014-15,Colorado
Dominique Collier,1,0.023,0.043,1,0,0,NA,2014-15,Colorado
Eli Stalzer,1,0.2,0.5,1,0,0,NA,2014-15,Colorado
Total,133,0.156,0.179,0.675,0.026000000000000002,0.042,0.5329999999999999,2014-15,Colorado
