name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season
Obij Aget,20,0.174,0.175,0.733,0.11900000000000001,0.133,0.4,2016-17
Tim Williams,18,0.15,0.126,0.647,0.006999999999999999,0.016,1,2016-17
Joe Furstinger,12,0.263,0.24,0.6,0.133,0,0,2016-17
Damien Jefferson,7,0.159,0.179,0.7140000000000001,0,0,NA,2016-17
Sam Logwood,6,0.08900000000000001,0.057,0.4,0.01,0,0,2016-17
Connor MacDougall,6,0.114,0.15,0.75,0.061,0.083,0.5,2016-17
Elijah Brown,2,0.017,0.031,1,0.006,0,0,2016-17
Xavier Adams,2,0.087,0,0,0,NA,NA,2016-17
Aher Uguak,1,0.111,0,0,0,0,NA,2016-17
Dane Kuiper,1,0.04,0,0,0,0,NA,2016-17
Jordan Hunter,1,0.048,0.071,1,0,0,NA,2016-17
Total,76,0.11699999999999999,0.11199999999999999,0.625,0.017,0.015,0.33299999999999996,2016-17
