name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season,team
Richmond Aririguzoh,24,0.147,0.162,0.792,0,0,NA,2018-19,Princeton
Myles Stephens,10,0.061,0.049,0.5,0.02,0.031,0.5,2018-19,Princeton
Ethan Wright,7,0.14300000000000002,0.182,0.5,0.25,NA,0,2018-19,Princeton
Jerome Desrosiers,6,0.132,0.062,0.2,0.055999999999999994,0.2,1,2018-19,Princeton
Jaelin Llewellyn,4,0.036000000000000004,0.022000000000000002,0.25,0,0,NA,2018-19,Princeton
Devin Cannady,3,0.055,0,0,0,0,NA,2018-19,Princeton
Will Gladson,2,0.4,0.33299999999999996,0.5,0,0,NA,2018-19,Princeton
Ryan Schwieger,2,0.043,0.034,0.5,0,0,NA,2018-19,Princeton
Max Johns,2,0.105,0.077,0.5,0,0,NA,2018-19,Princeton
Sebastian Much,2,0.133,0.14300000000000002,0.5,0,0,NA,2018-19,Princeton
Jose Morales,1,0,0,NA,0,0,NA,2018-19,Princeton
Elijah Barnes,1,0.125,0.33299999999999996,1,0,NA,NA,2018-19,Princeton
Drew Friberg,1,0.33299999999999996,0.33299999999999996,1,0,0,NA,2018-19,Princeton
Total,65,0.084,0.085,0.569,0.017,0.022000000000000002,0.4,2018-19,Princeton
