shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season,team
At Rim,0.41100000000000003,0.537,0.13,0.617,2014-15,Radford
2pt Jumpers,0.304,0.37200000000000005,0.065,0.397,2014-15,Radford
3pt Shots,0.28600000000000003,0.33299999999999996,0.015,0.33799999999999997,2014-15,Radford
