name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season,team
Chane Behanan,56,0.278,0.266,0.5920000000000001,0.095,0.129,0.5710000000000001,2011-12,Louisville
Gorgui Dieng,34,0.185,0.165,0.652,0.073,0,0,2011-12,Louisville
Kyle Kuric,12,0.154,0.127,0.7,0.021,0.028999999999999998,0.5,2011-12,Louisville
Jared Swopshire,11,0.184,0.192,0.556,0.048,0.071,0.5,2011-12,Louisville
Russ Smith,9,0.023,0.015,0.33299999999999996,0.038,0,0,2011-12,Louisville
Chris Smith,6,0.069,0.077,0.75,0.026000000000000002,0,0,2011-12,Louisville
Rakeem Buckles,5,0.17600000000000002,0.182,0.667,0.133,0.33299999999999996,0.5,2011-12,Louisville
Peyton Siva,3,0.015,0.013000000000000001,0.5,0,0,NA,2011-12,Louisville
Kevin Ware,2,0.077,0.14300000000000002,1,0.111,0,0,2011-12,Louisville
Wayne Blackshear,2,0.14300000000000002,0.25,1,0.071,0,0,2011-12,Louisville
Stephan Van Treese,1,0.33299999999999996,1,1,NA,NA,NA,2011-12,Louisville
Tim Henderson,1,0,0,NA,1,NA,0,2011-12,Louisville
Zach Price,1,0,0,NA,0.1,0,0,2011-12,Louisville
Total,143,0.134,0.133,0.623,0.047,0.03,0.19399999999999998,2011-12,Louisville
