name,fga,ts_percent,e_fg_percent,percent_shots_at_rim,fg_percent_at_rim,percent_assisted_at_rim,percent_shots_2pt_j,fg_percent_2pt_jumpers,percent_assisted_2pt_j,percent_of_shots_3pt,x3fg_percent,percent_assisted_3s,fta_fga,ft_percent,season
Russ Smith,419.00000000000006,0.461,0.405,0.305,0.508,0.4,0.375,0.27399999999999997,0.14,0.32,0.306,0.902,0.344,0.764,2011-12
Kyle Kuric,391,0.55,0.519,0.166,0.846,0.691,0.243,0.358,0.353,0.591,0.32899999999999996,0.934,0.233,0.7909999999999999,2011-12
Chris Smith,302,0.551,0.515,0.192,0.672,0.59,0.252,0.21100000000000002,0.062,0.556,0.39899999999999997,0.851,0.33799999999999997,0.735,2011-12
Peyton Siva,301,0.485,0.43,0.435,0.588,0.195,0.336,0.267,0.111,0.22899999999999998,0.24600000000000002,0.8240000000000001,0.395,0.7390000000000001,2011-12
Chane Behanan,286,0.54,0.521,0.615,0.619,0.596,0.259,0.419,0.29,0.126,0.16699999999999998,1,0.483,0.594,2011-12
Gorgui Dieng,276,0.556,0.527,0.449,0.7340000000000001,0.725,0.5429999999999999,0.353,0.377,0.006999999999999999,0.5,1,0.391,0.6759999999999999,2011-12
Jared Swopshire,114.99999999999999,0.464,0.413,0.426,0.531,0.5379999999999999,0.365,0.33299999999999996,0.5,0.209,0.20800000000000002,1,0.41700000000000004,0.688,2011-12
Wayne Blackshear,41,0.396,0.366,0.171,0.5710000000000001,0.5,0.341,0.14300000000000002,0,0.488,0.3,1,0.293,0.583,2011-12
Rakeem Buckles,37,0.483,0.45899999999999996,0.45899999999999996,0.647,0.455,0.405,0.2,0.33299999999999996,0.135,0.4,1,0.486,0.556,2011-12
Kevin Ware,27,0.306,0.29600000000000004,0.48100000000000004,0.5379999999999999,0.14300000000000002,0.33299999999999996,0.111,0,0.185,0,NA,0.444,0.33299999999999996,2011-12
Elisha Justice,26,0.41900000000000004,0.40399999999999997,0.231,0.833,0.2,0.34600000000000003,0.444,0.25,0.423,0.091,1,0.115,0.667,2011-12
Angel Nunez,21,0.524,0.524,0.048,1,1,0.19,0.25,0,0.762,0.375,0.833,0.19,0.5,2011-12
Zach Price,13,0.29800000000000004,0.308,0.231,0.667,1,0.769,0.2,0.5,0,NA,NA,1.1540000000000001,0.267,2011-12
Tim Henderson,11,0.505,0.5,0.273,0.33299999999999996,0,0.091,0,NA,0.636,0.429,0.667,0.545,0.5,2011-12
Mike Marra,8,0.6699999999999999,0.688,0.5,1,1,0,NA,NA,0.5,0.25,1,0.25,0.5,2011-12
Mark Jackson,4,0.625,0.625,0.25,0,NA,0.5,0.5,0,0.25,1,1,0,NA,2011-12
Stephan Van Treese,3,0.40800000000000003,0.33299999999999996,1,0.33299999999999996,0,0,NA,NA,0,NA,NA,1.3330000000000002,0.5,2011-12
"COTTON,BRYCE",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011-12
Total,2281,0.51,0.473,0.34600000000000003,0.631,0.528,0.33299999999999996,0.306,0.263,0.321,0.318,0.897,0.36200000000000004,0.688,2011-12
D-I Team Averages,NA,0.542,0.504,0.38299999999999995,0.609,0.418,0.293,0.35700000000000004,0.35,0.32299999999999995,0.34299999999999997,0.8490000000000001,0.426,0.691,2011-12
