shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season,team
At Rim,0.34299999999999997,0.5539999999999999,0.153,0.653,2011-12,Louisville
2pt Jumpers,0.33399999999999996,0.287,0.09699999999999999,0.318,2011-12,Louisville
3pt Shots,0.32299999999999995,0.303,0.006,0.304,2011-12,Louisville
