name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season
Alex Olah,28,0.17800000000000002,0.195,0.708,0.038,0.077,0.75,2014-15
Vic Law,10,0.209,0.174,0.444,0.013999999999999999,0.042,1,2014-15
Gavin Skelly,8,0.292,0.231,0.429,0.111,0,0,2014-15
Sanjay Lumpkin,6,0.1,0.09699999999999999,0.6,0.1,0,0,2014-15
Scottie Lindsey,5,0.081,0.091,0.667,0.083,0.16699999999999998,0.5,2014-15
Nathan Taphorn,5,0.222,0.154,0.5,0.083,0,0,2014-15
Tre Demps,3,0.02,0.016,0.5,0.01,0,0,2014-15
Jeremiah Kreisberg,2,0.091,0.16699999999999998,1,0.14300000000000002,0.5,1,2014-15
Bryant McIntosh,2,0,0,NA,0.013999999999999999,0,0,2014-15
Jershon Cobb,1,0.16699999999999998,0.2,1,0,0,NA,2014-15
Dave Sobolewski,1,0,0,NA,0.2,0,0,2014-15
Total,71,0.11199999999999999,0.11199999999999999,0.607,0.027999999999999997,0.031,0.4,2014-15
