shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season
At Rim,0.28600000000000003,0.5660000000000001,0.149,0.665,2014-15
2pt Jumpers,0.35200000000000004,0.335,0.08,0.364,2014-15
3pt Shots,0.36200000000000004,0.377,0.005,0.379,2014-15
