name,fga,ts_percent,e_fg_percent,percent_shots_at_rim,fg_percent_at_rim,percent_assisted_at_rim,percent_shots_2pt_j,fg_percent_2pt_jumpers,percent_assisted_2pt_j,percent_of_shots_3pt,x3fg_percent,percent_assisted_3s,fta_fga,ft_percent,season,team
Tre Demps,354,0.516,0.499,0.28800000000000003,0.608,0.387,0.27699999999999997,0.327,0.21899999999999997,0.435,0.35700000000000004,0.691,0.20600000000000002,0.6579999999999999,2014-15,Northwestern
Bryant McIntosh,318,0.522,0.484,0.198,0.54,0.41200000000000003,0.456,0.414,0.3,0.34600000000000003,0.364,0.825,0.214,0.853,2014-15,Northwestern
Alex Olah,278,0.553,0.502,0.486,0.644,0.667,0.37799999999999995,0.371,0.615,0.13699999999999998,0.237,1,0.457,0.748,2014-15,Northwestern
Vic Law,191,0.506,0.45799999999999996,0.225,0.535,0.522,0.377,0.33299999999999996,0.625,0.39799999999999996,0.355,1,0.335,0.7659999999999999,2014-15,Northwestern
Scottie Lindsey,126,0.507,0.496,0.294,0.595,0.682,0.19,0.25,0.16699999999999998,0.516,0.354,0.9129999999999999,0.135,0.647,2014-15,Northwestern
Jershon Cobb,109.00000000000001,0.536,0.514,0.055,0.833,0.8,0.33899999999999997,0.405,0.5329999999999999,0.606,0.364,1,0.20199999999999999,0.727,2014-15,Northwestern
Sanjay Lumpkin,95,0.615,0.595,0.526,0.62,0.71,0.105,0.6,0.5,0.368,0.371,1,0.4,0.684,2014-15,Northwestern
Nathan Taphorn,70,0.6729999999999999,0.6709999999999999,0.257,0.722,0.6920000000000001,0.171,0.33299999999999996,1,0.5710000000000001,0.5,0.95,0.086,0.667,2014-15,Northwestern
Dave Sobolewski,56.00000000000001,0.6,0.536,0.107,0.833,0.6,0.08900000000000001,0.2,1,0.804,0.35600000000000004,1,0.46399999999999997,0.846,2014-15,Northwestern
Gavin Skelly,33,0.49899999999999994,0.485,0.727,0.542,0.6920000000000001,0.273,0.33299999999999996,0.667,0,NA,NA,0.515,0.529,2014-15,Northwestern
Johnnie Vassar,19,0.367,0.395,0.263,0.6,0,0.474,0.33299999999999996,0.33299999999999996,0.263,0.2,1,0.158,0,2014-15,Northwestern
Jeremiah Kreisberg,18,0.507,0.444,0.611,0.545,0.667,0.389,0.28600000000000003,0.5,0,NA,NA,0.778,0.643,2014-15,Northwestern
Nick Segura,2,0.33899999999999997,0,0.5,0,NA,0,NA,NA,0.5,0,NA,1,1,2014-15,Northwestern
Total,1669.0000000000002,0.536,0.504,0.3,0.607,0.5720000000000001,0.319,0.366,0.436,0.38,0.359,0.882,0.28600000000000003,0.732,2014-15,Northwestern
