name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season,team
Dustin Hogue,39,0.20199999999999999,0.16,0.6,0.18899999999999997,0.20600000000000002,0.5,2013-14,IowaSt.
Melvin Ejim,35,0.105,0.066,0.444,0.124,0.255,0.8240000000000001,2013-14,IowaSt.
Deandre Kane,19,0.040999999999999995,0.023,0.375,0.086,0.14300000000000002,0.455,2013-14,IowaSt.
Georges Niang,13,0.051,0.057,0.7140000000000001,0.033,0.057999999999999996,0.833,2013-14,IowaSt.
Monte Morris,7,0.10300000000000001,0.061,0.33299999999999996,0.019,0,0,2013-14,IowaSt.
Daniel Edozie,5,0.14300000000000002,0,0,0.5,0.4,0.5,2013-14,IowaSt.
Naz Long,3,0.037000000000000005,0.053,1,0,0,NA,2013-14,IowaSt.
Percy Gibson,3,0.25,0,0,0.2,0.25,0.5,2013-14,IowaSt.
Sherron Dorsey-Walker,2,0,0,NA,0.33299999999999996,1,1,2013-14,IowaSt.
Matt Thomas,2,0,0,NA,0.057,0.1,0.5,2013-14,IowaSt.
Tyler Ellerman,1,0,0,NA,0.2,0,0,2013-14,IowaSt.
Total,129,0.09,0.067,0.507,0.092,0.146,0.617,2013-14,IowaSt.
