shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season,team
At Rim,0.22,0.685,0.05,0.721,2013-14,IowaSt.
2pt Jumpers,0.445,0.348,0.073,0.376,2013-14,IowaSt.
3pt Shots,0.33399999999999996,0.341,0.009000000000000001,0.344,2013-14,IowaSt.
