name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season
Merrill Holden,20,0.2,0.204,0.667,0.11900000000000001,0.14300000000000002,0.4,2015-16
Jy'Lan Washington,12,0.25,0.3,0.667,0.2,0.14300000000000002,0.33299999999999996,2015-16
Erik McCree,12,0.068,0.10300000000000001,0.875,0.027000000000000003,0.022000000000000002,0.33299999999999996,2015-16
Branden Sheppard,12,0.23399999999999999,0.28600000000000003,0.909,0.16699999999999998,0,0,2015-16
Leantwan Luckett,9,0.212,0.11800000000000001,0.28600000000000003,0.069,0.111,0.5,2015-16
Alex Hamilton,9,0.032,0.040999999999999995,0.857,0.012,0,0,2015-16
Dayon Griffin,7,0.051,0.048,0.6,0.05,0.053,0.5,2015-16
Derric Jean,7,0.038,0.043,0.667,0.081,0.182,0.667,2015-16
Qiydar Davis,7,0.24,0.17600000000000002,0.5,0.048,0,0,2015-16
Jacobi Boykins,5,0.066,0.026000000000000002,0.25,0.024,0.091,1,2015-16
Joniah White,4,0.429,0.2,0.33299999999999996,0.25,1,1,2015-16
Total,104,0.096,0.099,0.654,0.052000000000000005,0.066,0.435,2015-16
