name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season,team
Darryl Palmer,22,0.18899999999999997,0.23600000000000002,0.722,0.036000000000000004,0.059000000000000004,0.5,2014-15,SouthCarolinaSt.
Tashombe Riley,17,0.21,0.182,0.615,0.034,0.028999999999999998,0.25,2014-15,SouthCarolinaSt.
Patrick Kirksey,16,0.156,0.21100000000000002,0.667,0.235,0.33299999999999996,0.25,2014-15,SouthCarolinaSt.
Gabe McCray,15,0.242,0.243,0.6,0,0,NA,2014-15,SouthCarolinaSt.
Devin Joint,7,0.207,0.235,0.667,0.055999999999999994,0.33299999999999996,1,2014-15,SouthCarolinaSt.
Greg Mortimer,6,0.033,0.02,0.33299999999999996,0.037000000000000005,0,0,2014-15,SouthCarolinaSt.
Jalen White,5,0.061,0.036000000000000004,0.25,0.017,0.05,1,2014-15,SouthCarolinaSt.
Edward Stephens,5,0.035,0.042,0.667,0.028999999999999998,0.043,0.5,2014-15,SouthCarolinaSt.
Karon Wright,3,0,0,NA,0.055,0,0,2014-15,SouthCarolinaSt.
Radin Hughes,2,0,0,NA,0.28600000000000003,1,0.5,2014-15,SouthCarolinaSt.
Gerdarius Troutman,2,0,0,NA,0.05,0.14300000000000002,1,2014-15,SouthCarolinaSt.
Total,100,0.12300000000000001,0.138,0.622,0.039,0.048,0.36,2014-15,SouthCarolinaSt.
