shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season,team
At Rim,0.358,0.613,0.10800000000000001,0.688,2014-15,SouthCarolinaSt.
2pt Jumpers,0.27399999999999997,0.37200000000000005,0.049,0.391,2014-15,SouthCarolinaSt.
3pt Shots,0.368,0.33299999999999996,0.012,0.337,2014-15,SouthCarolinaSt.
