shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season,team
At Rim,0.426,0.54,0.135,0.624,2011-12,MorganSt.
2pt Jumpers,0.248,0.344,0.071,0.37,2011-12,MorganSt.
3pt Shots,0.325,0.341,0.013000000000000001,0.34600000000000003,2011-12,MorganSt.
