name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season,team
Prince Oduro,27,0.19399999999999998,0.207,0.63,0,0,NA,2017-18,Siena
Sammy Friday,13,0.261,0.429,0.75,0.2,0,0,2017-18,Siena
Evan Fisher,10,0.149,0.2,1,0.034,0,0,2017-18,Siena
Roman Penn,9,0.14300000000000002,0.214,0.857,0.045,0,0,2017-18,Siena
Ahsante Shivers,5,0.02,0.044000000000000004,1,0.05,0,0,2017-18,Siena
Kadeem Smithen,5,0.091,0.14800000000000002,0.8,0,0,NA,2017-18,Siena
Thomas Huerter,3,0.25,0.33299999999999996,1,0,0,NA,2017-18,Siena
Kevin Degnan,3,0.188,0.28600000000000003,0.667,0,0,NA,2017-18,Siena
Nico Clareth,3,0.054000000000000006,0.059000000000000004,0.5,0.016,0.048,1,2017-18,Siena
Manny Camper,3,0.273,0.33299999999999996,0.667,0,0,NA,2017-18,Siena
Khalil Richard,3,0.024,0,0,0.018000000000000002,0.02,0.5,2017-18,Siena
Christian Bentley,2,0.08,0.083,0.5,0,0,NA,2017-18,Siena
Jordan Horn,2,0.027000000000000003,0.077,1,0.031,0.059000000000000004,1,2017-18,Siena
Total,88,0.122,0.172,0.733,0.023,0.013999999999999999,0.231,2017-18,Siena
