shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season,team
At Rim,0.304,0.613,0.071,0.66,2016-17,Arizona
2pt Jumpers,0.332,0.366,0.085,0.401,2016-17,Arizona
3pt Shots,0.364,0.31,0.017,0.315,2016-17,Arizona
