name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season,team
Dominique Sutton,19,0.081,0.065,0.556,0.011000000000000001,0,0,2011-12,N.C.Central
Ray Willis,15,0.113,0.11800000000000001,0.615,0.016,0.022000000000000002,0.5,2011-12,N.C.Central
Nick Chasten,11,0.12300000000000001,0.106,0.556,0.028999999999999998,0.061,1,2011-12,N.C.Central
Ebuka Anyaorah,11,0.12,0.061,0.3,0,0,NA,2011-12,N.C.Central
Jeremy Ingram,9,0.138,0.152,0.556,0,0,NA,2011-12,N.C.Central
Tracy O'Neal,7,0.179,0.261,0.857,0,NA,NA,2011-12,N.C.Central
David Best,3,0.6,0.75,1,0,NA,NA,2011-12,N.C.Central
Emanuel Chapman,3,0.067,0.067,0.5,0.034,0,0,2011-12,N.C.Central
Karamo Jawara,2,0.087,0,0,0,0,NA,2011-12,N.C.Central
Tramar Beaman,2,0.222,0.16699999999999998,0.5,0,NA,NA,2011-12,N.C.Central
Total,82,0.107,0.096,0.56,0.015,0.021,0.5,2011-12,N.C.Central
