shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season
At Rim,0.297,0.599,0.064,0.64,2017-18
2pt Jumpers,0.353,0.382,0.053,0.40399999999999997,2017-18
3pt Shots,0.35,0.335,0.013000000000000001,0.34,2017-18
