name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season
Ben Marcus,21,0.20199999999999999,0.221,0.789,0.1,0.222,1,2017-18
Oliver Black,18,0.141,0.085,0.35700000000000004,0.062,0.043,0.25,2017-18
Kris Bankston,13,0.185,0.156,0.583,0.091,0,0,2017-18
Andre Jones,10,0.053,0.071,0.75,0.03,0,0,2017-18
Wadly Mompremier,7,0.2,0.14800000000000002,0.5710000000000001,0,0,NA,2017-18
Damir Hadzic,7,0.222,0.182,0.5,0.1,0.111,0.5,2017-18
Anthony Black,4,0,0,NA,0.065,0.095,0.667,2017-18
Cezanne Carson,2,0.5,1,1,0,0,NA,2017-18
Jaizec Lottie,2,0.018000000000000002,0.038,1,0,0,NA,2017-18
Camron Reedus,2,0.095,0.16699999999999998,1,0,0,NA,2017-18
K.J. Gilmore,1,0.043,0,0,0,0,NA,2017-18
Khari Harley,1,0.25,0,0,0,NA,NA,2017-18
Total,88,0.1,0.107,0.625,0.034,0.046,0.429,2017-18
