name,fga,ts_percent,e_fg_percent,percent_shots_at_rim,fg_percent_at_rim,percent_assisted_at_rim,percent_shots_2pt_j,fg_percent_2pt_jumpers,percent_assisted_2pt_j,percent_of_shots_3pt,x3fg_percent,percent_assisted_3s,fta_fga,ft_percent,season,team
Zeke Upshaw,488.99999999999994,0.55,0.496,0.196,0.583,0.33899999999999997,0.27,0.379,0.24,0.534,0.349,0.813,0.46,0.7559999999999999,2013-14,Hofstra
Dion Nesmith,341,0.514,0.479,0.287,0.418,0.098,0.258,0.35200000000000004,0.032,0.455,0.39399999999999996,0.623,0.29600000000000004,0.723,2013-14,Hofstra
Jamall Robinson,274,0.48400000000000004,0.44299999999999995,0.24100000000000002,0.545,0.139,0.38299999999999995,0.371,0.077,0.376,0.301,0.903,0.37200000000000005,0.6759999999999999,2013-14,Hofstra
Moussa Kone,178,0.5650000000000001,0.562,0.725,0.6509999999999999,0.536,0.275,0.327,0.5,0,NA,NA,0.34299999999999997,0.557,2013-14,Hofstra
Chris Jenkins,160,0.45000000000000007,0.43799999999999994,0.069,0.364,0,0.05,0.375,0,0.8809999999999999,0.298,0.976,0.1,0.688,2013-14,Hofstra
Jordan Allen,149,0.457,0.45,0.6779999999999999,0.545,0.418,0.309,0.261,0.33299999999999996,0.013000000000000001,0,NA,0.973,0.44799999999999995,2013-14,Hofstra
Stephen Nwaukoni,125,0.56,0.48,0.6559999999999999,0.537,0.545,0.344,0.37200000000000005,0.188,0,NA,NA,0.96,0.7,2013-14,Hofstra
Darren Payen,68,0.614,0.574,0.368,0.88,0.5,0.294,0.55,0.636,0.33799999999999997,0.174,1,0.441,0.767,2013-14,Hofstra
Adam Savion,3,0.171,0,1,0,NA,0,NA,NA,0,NA,NA,2,0.33299999999999996,2013-14,Hofstra
Dan Steinberg,1,1,1,0,NA,NA,1,1,1,0,NA,NA,0,NA,2013-14,Hofstra
Total,1788,0.521,0.484,0.342,0.56,0.38299999999999995,0.275,0.364,0.218,0.38299999999999995,0.33399999999999996,0.8079999999999999,0.451,0.659,2013-14,Hofstra
