name,fga,ts_percent,e_fg_percent,percent_shots_at_rim,fg_percent_at_rim,percent_assisted_at_rim,percent_shots_2pt_j,fg_percent_2pt_jumpers,percent_assisted_2pt_j,percent_of_shots_3pt,x3fg_percent,percent_assisted_3s,fta_fga,ft_percent,season,team
Tyler White,354,0.459,0.42100000000000004,0.299,0.519,0.2,0.23399999999999999,0.337,0.14300000000000002,0.466,0.267,0.795,0.23199999999999998,0.768,2015-16,NorthernKy.
Lavone Holland II,275,0.47600000000000003,0.455,0.295,0.568,0.109,0.39299999999999996,0.287,0.19399999999999998,0.313,0.37200000000000005,0.594,0.309,0.588,2015-16,NorthernKy.
Jalen Billups,243.00000000000003,0.609,0.588,0.65,0.6579999999999999,0.596,0.35,0.45899999999999996,0.385,0,NA,NA,0.498,0.6609999999999999,2015-16,NorthernKy.
Drew McDonald,225.99999999999997,0.553,0.498,0.588,0.594,0.6709999999999999,0.301,0.33799999999999997,0.609,0.111,0.28,0.857,0.54,0.73,2015-16,NorthernKy.
Cole Murray,220.00000000000003,0.6719999999999999,0.6679999999999999,0.1,0.773,0.882,0.11800000000000001,0.5,0.769,0.782,0.45299999999999996,0.9740000000000001,0.045,0.8,2015-16,NorthernKy.
Jordan Garnett,91,0.504,0.456,0.5820000000000001,0.528,0.321,0.17600000000000002,0.188,0.667,0.242,0.318,1,0.418,0.711,2015-16,NorthernKy.
Deontae Cole,77,0.545,0.545,0.026000000000000002,0.5,1,0.091,0.7140000000000001,0.8,0.883,0.353,1,0,NA,2015-16,NorthernKy.
Dean Danos,64,0.637,0.625,0.141,0.556,0.2,0.141,0.222,0.5,0.7190000000000001,0.478,0.818,0.375,0.667,2015-16,NorthernKy.
Brennan Gillis,53,0.45599999999999996,0.387,0.528,0.429,0.5,0.20800000000000002,0.091,0,0.264,0.35700000000000004,1,0.509,0.7040000000000001,2015-16,NorthernKy.
Todd Johnson,47,0.522,0.511,0.128,0.5,0,0.106,0.6,0.33299999999999996,0.7659999999999999,0.33299999999999996,1,0.213,0.6,2015-16,NorthernKy.
Jake Giesler,44,0.504,0.5,0.545,0.583,0.643,0.455,0.4,0.75,0,NA,NA,0.409,0.5,2015-16,NorthernKy.
Matt Rosenwinkel,24,0.29800000000000004,0.22899999999999998,0.083,0.5,0,0.042,0,NA,0.875,0.14300000000000002,1,0.25,0.833,2015-16,NorthernKy.
Skylar Kolli,1,0,0,0,NA,NA,0,NA,NA,1,0,NA,2,0,2015-16,NorthernKy.
"MINNIS,BIGGIE",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015-16,NorthernKy.
Total,1719.0000000000002,0.535,0.507,0.363,0.585,0.47100000000000003,0.255,0.355,0.40399999999999997,0.382,0.35700000000000004,0.8759999999999999,0.317,0.6829999999999999,2015-16,NorthernKy.
