name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season,team
Quintin Brewer,32,0.275,0.33299999999999996,0.72,0.06,0.075,0.5710000000000001,2014-15,Bethune-Cookman
Travis Elliott,23,0.379,0.342,0.591,0.045,0.14300000000000002,1,2014-15,Bethune-Cookman
Delino Dear,20,0.271,0.188,0.462,0.16699999999999998,0.316,0.857,2014-15,Bethune-Cookman
Brandon Stewart,15,0.158,0.162,0.5,0.07,0.125,0.33299999999999996,2014-15,Bethune-Cookman
Denzel Dulin,12,0.177,0.267,0.727,0,0,NA,2014-15,Bethune-Cookman
Mikel Trapp,5,0.13,0,0,0.051,0.055999999999999994,0.5,2014-15,Bethune-Cookman
Clemmye Owens,4,0.040999999999999995,0.07400000000000001,1,0.05,0,0,2014-15,Bethune-Cookman
Jeffon Powell,4,0.3,0.2,0.33299999999999996,0.091,0,0,2014-15,Bethune-Cookman
Tony Kynard,4,0.12,0.14300000000000002,0.33299999999999996,0.048,0.14300000000000002,1,2014-15,Bethune-Cookman
Ugo Okam,3,0.25,0.16699999999999998,0.33299999999999996,0,NA,NA,2014-15,Bethune-Cookman
Maurice Taylor,3,0.273,0.25,0.33299999999999996,0,0,NA,2014-15,Bethune-Cookman
Ricky Johnson,2,0.012,0.03,1,0.011000000000000001,0,0,2014-15,Bethune-Cookman
Troy Simmons,1,0.055999999999999994,0,0,0,0,NA,2014-15,Bethune-Cookman
Total,128,0.18100000000000002,0.2,0.569,0.052000000000000005,0.08,0.583,2014-15,Bethune-Cookman
