name,fga,ts_percent,e_fg_percent,percent_shots_at_rim,fg_percent_at_rim,percent_assisted_at_rim,percent_shots_2pt_j,fg_percent_2pt_jumpers,percent_assisted_2pt_j,percent_of_shots_3pt,x3fg_percent,percent_assisted_3s,fta_fga,ft_percent,season
Ricky Johnson,303,0.49499999999999994,0.40399999999999997,0.264,0.41200000000000003,0.061,0.307,0.366,0.059000000000000004,0.429,0.285,0.6759999999999999,0.498,0.8340000000000001,2014-15
Mikel Trapp,243.00000000000003,0.52,0.504,0.095,0.565,0.231,0.16,0.462,0.16699999999999998,0.745,0.337,0.934,0.14400000000000002,0.7140000000000001,2014-15
Quintin Brewer,223,0.556,0.52,0.408,0.593,0.389,0.52,0.457,0.45299999999999996,0.07200000000000001,0.375,1,0.39899999999999997,0.708,2014-15
Brandon Stewart,199,0.49300000000000005,0.39899999999999997,0.382,0.48700000000000004,0.135,0.21600000000000003,0.18600000000000003,0,0.402,0.28800000000000003,0.652,0.618,0.772,2014-15
Clemmye Owens,148,0.536,0.49700000000000005,0.331,0.551,0.37,0.135,0.45,0.33299999999999996,0.534,0.316,0.88,0.33799999999999997,0.74,2014-15
Denzel Dulin,125,0.43100000000000005,0.392,0.496,0.484,0.36700000000000005,0.264,0.303,0.1,0.24,0.2,1,0.608,0.539,2014-15
Delino Dear,90,0.605,0.5670000000000001,0.5329999999999999,0.667,0.43799999999999994,0.467,0.452,0.316,0,NA,NA,0.544,0.7140000000000001,2014-15
Travis Elliott,80,0.553,0.562,0.725,0.655,0.316,0.275,0.318,0.7140000000000001,0,NA,NA,0.512,0.488,2014-15
Tony Kynard,56.99999999999999,0.319,0.272,0.439,0.28,0.14300000000000002,0.368,0.33299999999999996,0,0.193,0.091,0,0.21100000000000002,0.75,2014-15
Troy Simmons,34,0.483,0.397,0.529,0.222,0,0.235,0.625,0,0.235,0.375,0.667,0.588,0.75,2014-15
Maurice Taylor,26,0.305,0.28800000000000003,0.423,0.364,0,0.5,0.154,0,0.077,0.5,1,0.154,0.5,2014-15
Jeffon Powell,26,0.368,0.26899999999999996,0.385,0.5,0.6,0.423,0.182,0.5,0.192,0,NA,0.5379999999999999,0.7140000000000001,2014-15
Ugo Okam,13,0.47600000000000003,0.462,0.9229999999999999,0.5,0.667,0.077,0,NA,0,NA,NA,0.615,0.5,2014-15
"RIVERA,ANGEL",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-15
Total,1567,0.503,0.452,0.359,0.515,0.297,0.295,0.377,0.259,0.34600000000000003,0.301,0.8220000000000001,0.429,0.7170000000000001,2014-15
