name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season,team
Christian Anigwe,20,0.32799999999999996,0.278,0.5,0,0,NA,2019-20,SanJoseSt.
Ralph Agee,16,0.205,0.25,0.667,0.026000000000000002,0.071,1,2019-20,SanJoseSt.
Richard Washington,14,0.182,0.16699999999999998,0.5,0.055999999999999994,0,0,2019-20,SanJoseSt.
Seneca  Knight,9,0.046,0.042,0.5,0.02,0,0,2019-20,SanJoseSt.
Eduardo  Lane,9,0.195,0.25,0.75,0.05,0.1,1,2019-20,SanJoseSt.
Omari Moore,4,0.031,0.044000000000000004,1,0.053,0.16699999999999998,1,2019-20,SanJoseSt.
Craig LeCesne,4,0.111,0.071,0.33299999999999996,0.03,0.083,1,2019-20,SanJoseSt.
Harminder Dhaliwal,1,0.33299999999999996,0,0,0,NA,NA,2019-20,SanJoseSt.
Brae Ivey,1,0.033,0,0,0,0,NA,2019-20,SanJoseSt.
Sam Japhet-Mathias,1,0.037000000000000005,0.053,1,0,0,NA,2019-20,SanJoseSt.
Caleb Simmons,1,0,0,NA,1,NA,0,2019-20,SanJoseSt.
Zach Chappell,1,0,0,NA,0,0,NA,2019-20,SanJoseSt.
Total,81,0.113,0.114,0.569,0.025,0.027000000000000003,0.364,2019-20,SanJoseSt.
