shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season,team
At Rim,0.41,0.63,0.086,0.6890000000000001,2019-20,SanJoseSt.
2pt Jumpers,0.242,0.382,0.052000000000000005,0.40299999999999997,2019-20,SanJoseSt.
3pt Shots,0.348,0.358,0.01,0.36200000000000004,2019-20,SanJoseSt.
