name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season,team
David Kravish,27,0.262,0.28800000000000003,0.882,0.1,0.152,0.7,2011-12,California
Harper Kamp,23,0.10800000000000001,0.084,0.583,0.068,0.07200000000000001,0.455,2011-12,California
Richard Solomon,11,0.267,0.19,0.5,0.095,0.2,0.5,2011-12,California
Allen Crabbe,10,0.127,0.10300000000000001,0.5710000000000001,0.02,0.035,0.667,2011-12,California
Robert Thurman,10,0.132,0.146,0.857,0.111,0.1,0.33299999999999996,2011-12,California
Bak Bak,7,0.25,0.267,0.667,0.053,0.125,1,2011-12,California
Jorge Gutierrez,6,0.02,0.016,0.5,0.017,0.028999999999999998,0.667,2011-12,California
Justin Cobbs,3,0.012,0,0,0.012,0.013999999999999999,0.5,2011-12,California
Christian Behrens,2,0,0,NA,0.5,NA,0,2011-12,California
Raffi Chalian,1,NA,NA,NA,0.33299999999999996,1,1,2011-12,California
Total,100,0.10800000000000001,0.106,0.6829999999999999,0.043,0.06,0.5529999999999999,2011-12,California
