name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season,team
Brandon Clarke,40,0.175,0.166,0.6579999999999999,0.013000000000000001,0.015,0.5,2016-17,SanJoseSt.
Williams Gary,10,0.17,0.16,0.444,0.02,0,0,2016-17,SanJoseSt.
Brandon Mitchell,10,0.209,0.154,0.444,0.04,0,0,2016-17,SanJoseSt.
Ryan Welage,8,0.092,0.098,0.667,0.016,0.02,0.5,2016-17,SanJoseSt.
Jaycee Hillsman,6,0.107,0.091,0.5,0,0,NA,2016-17,SanJoseSt.
Isaac Thornton,3,0.061,0.043,0.33299999999999996,0,0,NA,2016-17,SanJoseSt.
Jalen James,2,0.033,0.091,1,0,0,NA,2016-17,SanJoseSt.
Terrell Brown,1,0.018000000000000002,0.04,1,0,0,NA,2016-17,SanJoseSt.
Cody Schwartz,1,0.2,0,0,0,0,NA,2016-17,SanJoseSt.
Isaiah Nichols,1,0.021,0.045,1,0,0,NA,2016-17,SanJoseSt.
Total,82,0.114,0.12,0.5920000000000001,0.012,0.01,0.33299999999999996,2016-17,SanJoseSt.
