name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season,team
Jonathan Holmes,24,0.35700000000000004,0.4,0.8,0.077,0,0,2012-13,Texas
Connor Lammert,24,0.409,0.344,0.611,0.11599999999999999,0.095,0.4,2012-13,Texas
Prince Ibeh,18,0.386,0.345,0.588,0.14300000000000002,0,0,2012-13,Texas
Cameron Ridley,17,0.217,0.21600000000000003,0.615,0.07,0,0,2012-13,Texas
Sheldon McClellan,16,0.128,0.157,0.8,0.032,0.038,0.4,2012-13,Texas
Ioannis Papapetrou,12,0.13,0.158,0.667,0.049,0.08,0.667,2012-13,Texas
Jaylen Bond,8,0.25,0.17600000000000002,0.5,0.077,0,0,2012-13,Texas
Julien Lewis,6,0.098,0.061,0.4,0.008,0,0,2012-13,Texas
Myck Kabongo,2,0,0,NA,0.067,0,0,2012-13,Texas
Javan Felix,1,0,0,NA,0.006999999999999999,0,0,2012-13,Texas
Total,128,0.16699999999999998,0.17800000000000002,0.653,0.036000000000000004,0.025,0.231,2012-13,Texas
