shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season,team
At Rim,0.309,0.5710000000000001,0.124,0.653,2012-13,Texas
2pt Jumpers,0.37200000000000005,0.307,0.11,0.345,2012-13,Texas
3pt Shots,0.319,0.29100000000000004,0.016,0.29600000000000004,2012-13,Texas
