name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season,team
Marquis Salmon,27,0.273,0.215,0.519,0,0,NA,2017-18,TexasSouthern
Trayvon Reed,26,0.172,0.127,0.619,0.147,0,0,2017-18,TexasSouthern
Donte Clark,13,0.068,0.064,0.5,0.005,0.015,1,2017-18,TexasSouthern
Lamont Walker,11,0.243,0.292,0.778,0.047,0.062,0.5,2017-18,TexasSouthern
Kevin Scott,6,0.1,0.083,0.5,0.067,0.25,1,2017-18,TexasSouthern
Demontrae Jefferson,4,0.019,0.024,0.667,0.008,0.026000000000000002,1,2017-18,TexasSouthern
Derrick Bruce,3,0.013000000000000001,0,0,0,0,NA,2017-18,TexasSouthern
Robert Lewis,2,0.077,0.14300000000000002,1,0.05,0.14300000000000002,1,2017-18,TexasSouthern
Jerry Perry,1,0.091,0.2,1,0,0,NA,2017-18,TexasSouthern
Kevin Granger,1,NA,NA,NA,0.5,0,0,2017-18,TexasSouthern
Total,94,0.10300000000000001,0.10099999999999999,0.5820000000000001,0.022000000000000002,0.032,0.462,2017-18,TexasSouthern
