name,fga,ts_percent,e_fg_percent,percent_shots_at_rim,fg_percent_at_rim,percent_assisted_at_rim,percent_shots_2pt_j,fg_percent_2pt_jumpers,percent_assisted_2pt_j,percent_of_shots_3pt,x3fg_percent,percent_assisted_3s,fta_fga,ft_percent,season,team
Rodney Pryor,409.99999999999994,0.55,0.494,0.251,0.66,0.41200000000000003,0.337,0.442,0.426,0.41200000000000003,0.29,0.7140000000000001,0.332,0.86,2015-16,RobertMorris
Kavon Stewart,267,0.42300000000000004,0.371,0.532,0.408,0.069,0.273,0.315,0,0.195,0.231,0.75,0.5579999999999999,0.591,2015-16,RobertMorris
Isaiah Still,238,0.48000000000000004,0.418,0.47100000000000003,0.429,0.292,0.08,0.263,0.2,0.45,0.29,1,0.5379999999999999,0.688,2015-16,RobertMorris
Elijah Minnie,227,0.531,0.507,0.273,0.6609999999999999,0.488,0.242,0.364,0.4,0.485,0.327,0.9440000000000001,0.18899999999999997,0.767,2015-16,RobertMorris
Matty McConnell,218.00000000000003,0.42400000000000004,0.406,0.156,0.5,0.41200000000000003,0.138,0.33299999999999996,0.1,0.706,0.266,0.951,0.128,0.679,2015-16,RobertMorris
Billy Giles,198,0.595,0.606,0.753,0.718,0.6920000000000001,0.22699999999999998,0.289,0.615,0.02,0,NA,0.40399999999999997,0.512,2015-16,RobertMorris
Steven Whitley,95,0.453,0.43200000000000005,0.42100000000000004,0.675,0.29600000000000004,0.23199999999999998,0.22699999999999998,0,0.34700000000000003,0.182,1,0.389,0.541,2015-16,RobertMorris
Andre Frederick,45,0.5750000000000001,0.622,0.778,0.7140000000000001,0.8,0.222,0.3,0.33299999999999996,0,NA,NA,0.37799999999999995,0.294,2015-16,RobertMorris
Jordan Lester,36,0.383,0.361,0.47200000000000003,0.41200000000000003,0.857,0.19399999999999998,0.429,0.667,0.33299999999999996,0.16699999999999998,1,0.111,0.75,2015-16,RobertMorris
Conrad Stephens,26,0.595,0.5770000000000001,0.885,0.609,0.643,0.115,0.33299999999999996,1,0,NA,NA,0.34600000000000003,0.667,2015-16,RobertMorris
Aaron Tate,13,0.462,0.462,0.462,0.667,0.75,0.5379999999999999,0.28600000000000003,1,0,NA,NA,0,NA,2015-16,RobertMorris
Nate Johnson,5,0,0,0,NA,NA,0.4,0,NA,0.6,0,NA,0,NA,2015-16,RobertMorris
Anthony Pugh,1,1.5,1.5,0,NA,NA,0,NA,NA,1,1,1,0,NA,2015-16,RobertMorris
Seth Rouse,1,1.026,1,0,NA,NA,1,1,0,0,NA,NA,2,1,2015-16,RobertMorris
Total,1780,0.5,0.466,0.406,0.575,0.46399999999999997,0.231,0.35700000000000004,0.34,0.36200000000000004,0.276,0.882,0.35600000000000004,0.667,2015-16,RobertMorris
