name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season
Tawaski King,30,0.22399999999999998,0.21100000000000002,0.632,0.085,0.077,0.364,2011-12
Preston Ross,23,0.29600000000000004,0.33299999999999996,0.75,0.152,0.2,0.5710000000000001,2011-12
Harouna Mutombo,18,0.051,0.07,0.75,0.061,0.095,0.6,2011-12
Brandon Boggs,14,0.091,0.14300000000000002,1,0.046,0.033,0.222,2011-12
Kenny Hall,12,0.33299999999999996,0.41200000000000003,0.875,0.235,0.429,0.75,2011-12
Sam Smithson,9,0.3,0.222,0.33299999999999996,0.5,1,0.667,2011-12
Ishmael Hollis,9,0.348,0.43799999999999994,0.875,0.042,0.1,1,2011-12
James Sinclair,8,0.312,0.273,0.6,0.158,0.14300000000000002,0.33299999999999996,2011-12
Trey Sumler,5,0.053,0.085,1,0.006,0.019,1,2011-12
Keaton Cole,3,0.033,0.062,1,0,0,NA,2011-12
Total,131,0.147,0.175,0.7340000000000001,0.061,0.08199999999999999,0.49,2011-12
