name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season,team
Mindaugas Kacinas,35,0.33799999999999997,0.26899999999999996,0.519,0.182,0.111,0.25,2013-14,SouthCarolina
Demetrius Henry,33,0.375,0.185,0.278,0.146,0.222,0.5329999999999999,2013-14,SouthCarolina
Michael Carrera,24,0.133,0.132,0.625,0.203,0.263,0.312,2013-14,SouthCarolina
Laimonas Chatkevicius,20,0.22,0.172,0.556,0.139,0.19399999999999998,0.636,2013-14,SouthCarolina
Sindarius Thornwell,19,0.158,0.128,0.41700000000000004,0.036000000000000004,0.09,0.857,2013-14,SouthCarolina
Desmond Ringer,9,0.182,0.25,0.75,0.192,0.16699999999999998,0.2,2013-14,SouthCarolina
Duane Notice,6,0.064,0.062,0.4,0.01,0,0,2013-14,SouthCarolina
Tyrone Johnson,4,0.017,0,0,0.055,0.045,0.33299999999999996,2013-14,SouthCarolina
Justin McKie,3,0.25,0,0,0.4,1,0.5,2013-14,SouthCarolina
Brenton Williams,2,0.015,0.027999999999999997,1,0,0,NA,2013-14,SouthCarolina
Theus Reggie,2,0.5,1,1,0.25,NA,0,2013-14,SouthCarolina
Brian Steele,2,0,0,NA,0.222,0.5,0.5,2013-14,SouthCarolina
Bruce Ellington,1,0,0,NA,0,0,NA,2013-14,SouthCarolina
Total,160,0.156,0.136,0.47100000000000003,0.091,0.11900000000000001,0.451,2013-14,SouthCarolina
