shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season,team
At Rim,0.335,0.552,0.15,0.65,2012-13,Kentucky
2pt Jumpers,0.381,0.303,0.154,0.358,2012-13,Kentucky
3pt Shots,0.284,0.324,0.009000000000000001,0.327,2012-13,Kentucky
