shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season
At Rim,0.37,0.5589999999999999,0.08900000000000001,0.614,2019-20
2pt Jumpers,0.262,0.318,0.065,0.34,2019-20
3pt Shots,0.368,0.35,0.005,0.35200000000000004,2019-20
