shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season,team
At Rim,0.428,0.5710000000000001,0.094,0.631,2019-20,NichollsSt.
2pt Jumpers,0.23600000000000002,0.36,0.094,0.39799999999999996,2019-20,NichollsSt.
3pt Shots,0.336,0.306,0.006999999999999999,0.308,2019-20,NichollsSt.
