name,fga,ts_percent,e_fg_percent,percent_shots_at_rim,fg_percent_at_rim,percent_assisted_at_rim,percent_shots_2pt_j,fg_percent_2pt_jumpers,percent_assisted_2pt_j,percent_of_shots_3pt,x3fg_percent,percent_assisted_3s,fta_fga,ft_percent,season
Quinndary Weatherspoon,386,0.582,0.539,0.41700000000000004,0.6709999999999999,0.38,0.23600000000000002,0.40700000000000003,0.243,0.34700000000000003,0.313,0.5710000000000001,0.396,0.7709999999999999,2017-18
Lamar Peters,320,0.466,0.445,0.316,0.584,0.085,0.131,0.23800000000000002,0.1,0.5529999999999999,0.27699999999999997,0.408,0.19699999999999998,0.6509999999999999,2017-18
Nick Weatherspoon,311,0.55,0.521,0.36700000000000005,0.6579999999999999,0.387,0.34700000000000003,0.444,0.25,0.28600000000000003,0.292,0.769,0.289,0.722,2017-18
Tyson Carter,273,0.552,0.52,0.165,0.6890000000000001,0.452,0.212,0.414,0.33299999999999996,0.623,0.341,0.897,0.201,0.836,2017-18
Aric Holman,254.99999999999997,0.6649999999999999,0.645,0.384,0.8059999999999999,0.6459999999999999,0.28600000000000003,0.41100000000000003,0.433,0.32899999999999996,0.44,0.892,0.396,0.733,2017-18
Xavian Stapleton,196,0.49100000000000005,0.469,0.24,0.596,0.5,0.276,0.29600000000000004,0.5,0.485,0.337,0.938,0.14800000000000002,0.759,2017-18
Abdul Ado,182,0.598,0.615,0.462,0.821,0.594,0.5379999999999999,0.439,0.349,0,NA,NA,0.621,0.513,2017-18
Eli Wright,102,0.45399999999999996,0.431,0.41200000000000003,0.595,0.52,0.314,0.312,0.3,0.275,0.214,1,0.21600000000000003,0.636,2017-18
E.J. Datcher,42,0.627,0.595,0.452,0.684,0.5379999999999999,0.5479999999999999,0.522,0.667,0,NA,NA,0.5710000000000001,0.708,2017-18
Keyshawn Feazell,38,0.465,0.48700000000000004,0.289,0.818,0.444,0.474,0.444,0.5,0.237,0.111,1,0.158,0.16699999999999998,2017-18
Schnider Herard,15,0.3,0.267,0.133,0,NA,0.867,0.308,0,0,NA,NA,0.467,0.429,2017-18
Nick Singleton,14.000000000000002,0.76,0.7859999999999999,0,NA,NA,0.5,0.7140000000000001,0.6,0.5,0.5710000000000001,0.25,0.071,0,2017-18
Drew Davis,9,0.15100000000000002,0.111,0,NA,NA,0.556,0.2,0,0.444,0,NA,0.222,0.5,2017-18
Mitch Storm,4,0,0,0.25,0,NA,0.25,0,NA,0.5,0,NA,0,NA,2017-18
TJ Gray,4,0.375,0.375,0,NA,NA,0.25,0,NA,0.75,0.33299999999999996,1,0,NA,2017-18
"GIDDENS,DANIEL",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-18
Total,2151,0.55,0.524,0.337,0.684,0.442,0.29,0.397,0.33899999999999997,0.373,0.319,0.7340000000000001,0.31,0.691,2017-18
