name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season,team
Quinard Jackson,19,0.156,0.136,0.5329999999999999,0.19,0.33299999999999996,0.25,2011-12,UNCAsheville
Chris Stephenson,19,0.094,0.098,0.688,0.028999999999999998,0,0,2011-12,UNCAsheville
Jeremy Atkinson,16,0.09300000000000001,0.10300000000000001,0.769,0.046,0.083,0.667,2011-12,UNCAsheville
Jaron Lane,11,0.11,0.095,0.667,0.042,0,0,2011-12,UNCAsheville
Jon Nwannunu,9,0.281,0.14300000000000002,0.222,0,0,NA,2011-12,UNCAsheville
Keith Hornsby,9,0.20600000000000002,0.273,0.857,0.051,0,0,2011-12,UNCAsheville
Chudier Pal,5,0.7140000000000001,0.8,0.8,NA,NA,NA,2011-12,UNCAsheville
Matt Dickey,5,0.028999999999999998,0.031,0.667,0.015,0,0,2011-12,UNCAsheville
Trent Meyer,3,0.25,0,0,0,0,NA,2011-12,UNCAsheville
Corey Littlejohn,3,0.13,0.1,0.33299999999999996,0,0,NA,2011-12,UNCAsheville
Jaleel Roberts,3,0.182,0.182,1,0.125,0,0,2011-12,UNCAsheville
Jeremy Harn,2,0.133,0.16699999999999998,1,0,0,NA,2011-12,UNCAsheville
J.P. Primm,2,0.011000000000000001,0,0,0.013000000000000001,0,0,2011-12,UNCAsheville
Josh Seligson,1,0.33299999999999996,0.5,1,0,NA,NA,2011-12,UNCAsheville
Total,107,0.109,0.10300000000000001,0.618,0.037000000000000005,0.019,0.17600000000000002,2011-12,UNCAsheville
