name,fga,ts_percent,e_fg_percent,percent_shots_at_rim,fg_percent_at_rim,percent_assisted_at_rim,percent_shots_2pt_j,fg_percent_2pt_jumpers,percent_assisted_2pt_j,percent_of_shots_3pt,x3fg_percent,percent_assisted_3s,fta_fga,ft_percent,season
Jordan Evans,385,0.465,0.414,0.218,0.44,0.162,0.374,0.278,0.25,0.408,0.35,0.5820000000000001,0.325,0.752,2018-19
Dante Scott,376,0.48000000000000004,0.435,0.348,0.496,0.462,0.35100000000000003,0.303,0.2,0.301,0.345,0.9740000000000001,0.34299999999999997,0.721,2018-19
Michael Green,192,0.436,0.424,0.115,0.455,0.3,0.42200000000000004,0.309,0.36,0.46399999999999997,0.348,0.968,0.135,0.5770000000000001,2018-19
Gregory Jones-Rollins,184,0.455,0.413,0.304,0.589,0.364,0.429,0.354,0.321,0.266,0.204,0.8,0.348,0.672,2018-19
Emmanuel Ejeh,182,0.464,0.429,0.401,0.562,0.537,0.555,0.337,0.6759999999999999,0.044000000000000004,0.25,1,0.41200000000000003,0.613,2018-19
Torico Simmons,128,0.4670000000000001,0.43799999999999994,0.258,0.39399999999999996,0.077,0.359,0.413,0.316,0.38299999999999995,0.327,0.812,0.21899999999999997,0.7140000000000001,2018-19
Tereke Eckwood,102,0.4280000000000001,0.358,0.373,0.5,0.158,0.382,0.33299999999999996,0.154,0.245,0.12,0.667,0.569,0.655,2018-19
Aleksa Koracin,96,0.465,0.42700000000000005,0.562,0.519,0.607,0.43799999999999994,0.31,0.462,0,NA,NA,0.32299999999999995,0.677,2018-19
Marcus Mitchell,62,0.455,0.435,0.355,0.591,0.615,0.484,0.36700000000000005,0.545,0.161,0.2,1,0.46799999999999997,0.517,2018-19
Kaleb Allison,62,0.477,0.5,0.6940000000000001,0.581,0.48,0.306,0.316,0,0,NA,NA,0.419,0.34600000000000003,2018-19
Patrick Rucker,40,0.6,0.625,0.325,0.6920000000000001,0.33299999999999996,0.2,0.125,0,0.475,0.526,1,0.175,0.28600000000000003,2018-19
Lorenzo Hunt,39,0.406,0.37200000000000005,0.256,0.5,0.2,0.6409999999999999,0.32,0.75,0.10300000000000001,0.25,1,0.48700000000000004,0.526,2018-19
Lacurtis Allen,22,0.6859999999999999,0.659,0.727,0.688,0.636,0.22699999999999998,0.4,1,0.045,1,1,0.545,0.75,2018-19
Fritz Lucien,18,0.24400000000000002,0.222,0.111,1,0.5,0.278,0.4,0,0.611,0,NA,0.055999999999999994,1,2018-19
Zachary Barnes,17,0.15100000000000002,0.08800000000000001,0,NA,NA,0.11800000000000001,0,NA,0.882,0.067,1,0.353,0.5,2018-19
Gregory Holloway,16,0.44400000000000006,0.344,0.375,0.5,0.33299999999999996,0.375,0.16699999999999998,1,0.25,0.25,0,0.562,0.778,2018-19
Marcus Roberts,2,0.33899999999999997,0.5,0.5,1,1,0.5,0,NA,0,NA,NA,1,0,2018-19
Total,1923,0.461,0.424,0.314,0.522,0.406,0.39799999999999996,0.318,0.36200000000000004,0.28800000000000003,0.31,0.8140000000000001,0.336,0.6579999999999999,2018-19
