name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season
Tyler Seibring,10,0.111,0.132,0.833,0.013000000000000001,0,0,2018-19
Federico Poser,7,0.11900000000000001,0.11800000000000001,0.5710000000000001,0,0,NA,2018-19
Chuck Hannah,6,0.11599999999999999,0.129,0.8,0.043,0.071,1,2018-19
Sheldon Eberhardt,4,0.055,0.08199999999999999,1,0,0,NA,2018-19
Karolis Kundrotas,3,0.111,0.25,1,0,0,NA,2018-19
SANTA,3,0.028999999999999998,0.028999999999999998,0.667,0,0,NA,2018-19
Simon Wright,3,0.231,0,0,0,0,NA,2018-19
Kris Wooten,1,0,0,NA,0.031,0,0,2018-19
Andy Pack,1,0,0,NA,0.062,0,0,2018-19
Nathan Priddy,1,0.036000000000000004,0.067,1,0,0,NA,2018-19
Christian Scott,1,1,1,1,NA,NA,NA,2018-19
Total,40,0.071,0.081,0.727,0.011000000000000001,0.005,0.2,2018-19
