shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season,team
At Rim,0.359,0.608,0.069,0.653,2018-19,Elon
2pt Jumpers,0.243,0.35700000000000004,0.017,0.363,2018-19,Elon
3pt Shots,0.39799999999999996,0.371,0.004,0.373,2018-19,Elon
