start_of_poss,percent_of_initial_attempts,e_fg_percent,percent_shots_at_rim,fg_percent_at_rim,percent_shots_2pt_jumpers,fg_percent_2pt_jumpers,percent_shots_3pt,fg_percent_3pt,season
"Rebound, 0-10 s",0.183,0.5,0.313,0.6809999999999999,0.254,0.37799999999999995,0.433,0.294,2019-20
"Rebound, 11-30 s",0.188,0.47700000000000004,0.292,0.552,0.349,0.385,0.359,0.336,2019-20
"Score, 0-10 s",0.049,0.442,0.364,0.643,0.28600000000000003,0.455,0.35100000000000003,0.14800000000000002,2019-20
"Score, 11-30 s",0.38299999999999995,0.419,0.253,0.5579999999999999,0.401,0.34,0.345,0.271,2019-20
"Steal, 0-10 s",0.043,0.596,0.603,0.659,0.20600000000000002,0.429,0.191,0.385,2019-20
"Steal, 11-30 s",0.018000000000000002,0.517,0.414,0.667,0.345,0.4,0.24100000000000002,0.28600000000000003,2019-20
Transition,0.275,0.505,0.36700000000000005,0.669,0.252,0.4,0.381,0.27699999999999997,2019-20
