name,fga,ts_percent,e_fg_percent,percent_shots_at_rim,fg_percent_at_rim,percent_assisted_at_rim,percent_shots_2pt_j,fg_percent_2pt_jumpers,percent_assisted_2pt_j,percent_of_shots_3pt,x3fg_percent,percent_assisted_3s,fta_fga,ft_percent,season
Marcus Paige,405.99999999999994,0.5690000000000001,0.525,0.113,0.478,0.318,0.31,0.42100000000000004,0.264,0.5760000000000001,0.39299999999999996,0.696,0.273,0.865,2014-15
Brice Johnson,359,0.589,0.5710000000000001,0.34299999999999997,0.748,0.75,0.657,0.479,0.8140000000000001,0,NA,NA,0.309,0.6759999999999999,2014-15
Justin Jackson,321,0.541,0.514,0.196,0.667,0.7140000000000001,0.523,0.5,0.512,0.28,0.289,0.9620000000000001,0.28300000000000003,0.703,2014-15
Kennedy Meeks,291,0.584,0.564,0.361,0.733,0.5710000000000001,0.636,0.47,0.69,0.003,0,NA,0.436,0.6459999999999999,2014-15
J.P. Tokoto,263,0.477,0.447,0.22399999999999998,0.763,0.33299999999999996,0.6579999999999999,0.324,0.196,0.11800000000000001,0.355,1,0.414,0.596,2014-15
Isaiah Hicks,178,0.558,0.534,0.444,0.747,0.7120000000000001,0.551,0.36700000000000005,0.556,0.006,0,NA,0.47200000000000003,0.631,2014-15
Nate Britt,159,0.544,0.465,0.126,0.4,0.5,0.428,0.397,0.222,0.447,0.366,0.8079999999999999,0.428,0.882,2014-15
Joel James,89,0.461,0.43799999999999994,0.23600000000000002,0.47600000000000003,0.6,0.764,0.426,0.586,0,NA,NA,0.20199999999999999,0.667,2014-15
Theo Pinson,67,0.45000000000000007,0.425,0.284,0.526,0.4,0.32799999999999996,0.364,0.125,0.38799999999999996,0.26899999999999996,1,0.26899999999999996,0.611,2014-15
"II,JOEL",63,0.501,0.452,0.14300000000000002,0.444,0.5,0.349,0.5,0.364,0.508,0.281,1,0.397,0.72,2014-15
Joel Berry II,31,0.627,0.581,0.19399999999999998,0.5,0,0.29,0.33299999999999996,0,0.516,0.5,1,0.387,0.833,2014-15
Jackson Simmons,13,0.705,0.6920000000000001,0.385,1,1,0.615,0.5,1,0,NA,NA,0.308,0.75,2014-15
Justin Coleman,6,0.07200000000000001,0,0,NA,NA,0.33299999999999996,0,NA,0.667,0,NA,0.33299999999999996,0.5,2014-15
Desmond Hubert,5,0.377,0.4,0.4,1,0,0.6,0,NA,0,NA,NA,1.8,0.33299999999999996,2014-15
Sasha Seymore,4,0.593,0.5,0.25,1,1,0.75,0.33299999999999996,1,0,NA,NA,1,0.75,2014-15
P.,4,0.5770000000000001,0.25,0.25,0,NA,0.75,0.33299999999999996,0,0,NA,NA,2,0.875,2014-15
Stilman White,1,0,0,0,NA,NA,0,NA,NA,1,0,NA,0,NA,2014-15
Luke Davis,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-15
"OWENS,GARLAND",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-15
Total,2260,0.546,0.514,0.247,0.68,0.603,0.528,0.43,0.532,0.22399999999999998,0.353,0.81,0.354,0.703,2014-15
