shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season,team
At Rim,0.37,0.602,0.10300000000000001,0.672,2018-19,Stetson
2pt Jumpers,0.222,0.42100000000000004,0.037000000000000005,0.43799999999999994,2018-19,Stetson
3pt Shots,0.408,0.363,0.005,0.365,2018-19,Stetson
