name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season,team
VAN,20,0.096,0.09300000000000001,0.688,0.07,0.08,0.5,2012-13,Valparaiso
Bobby Capobianco,14,0.159,0.132,0.5379999999999999,0.036000000000000004,0,0,2012-13,Valparaiso
Jordan Coleman,14,0.20800000000000002,0.214,0.545,0.158,0.429,1,2012-13,Valparaiso
Ryan Broekhoff,10,0.10800000000000001,0.127,0.778,0.013999999999999999,0,0,2012-13,Valparaiso
Ben Boggs,6,0.098,0.061,0.4,0.048,0,0,2012-13,Valparaiso
Erik Buggs,4,0.032,0.037000000000000005,0.75,0,0,NA,2012-13,Valparaiso
Matt Kenney,3,0.052000000000000005,0.026000000000000002,0.33299999999999996,0,0,NA,2012-13,Valparaiso
Vashil Fernandez,3,0.111,0.16699999999999998,1,0.25,1,1,2012-13,Valparaiso
Lavonte Dority,1,0.015,0,0,0,0,NA,2012-13,Valparaiso
Will Bogan,1,0,0,NA,0.048,0,0,2012-13,Valparaiso
Total,76,0.08900000000000001,0.086,0.609,0.04,0.051,0.5,2012-13,Valparaiso
