name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season,team
Spencer Eliason,17,0.159,0.156,0.636,0.182,0.25,0.5,2017-18,NorthDakotaSt.
Deng Geu,12,0.09699999999999999,0.09,0.667,0.09699999999999999,0.2,1,2017-18,NorthDakotaSt.
Tyson Ward,12,0.083,0.07400000000000001,0.6,0.027999999999999997,0.042,0.5,2017-18,NorthDakotaSt.
Rocky Kreuser,6,0.10300000000000001,0.16699999999999998,1,0.125,0.33299999999999996,1,2017-18,NorthDakotaSt.
Dylan Miller,4,0.087,0.125,1,0.14300000000000002,0.4,1,2017-18,NorthDakotaSt.
Paul Miller,3,0.023,0.013000000000000001,0.33299999999999996,0,0,NA,2017-18,NorthDakotaSt.
Chris Quayle,1,0.091,0.2,1,0,0,NA,2017-18,NorthDakotaSt.
Jared Samuelson,1,0,0,NA,0,NA,NA,2017-18,NorthDakotaSt.
A.J. Jacobson,1,0.022000000000000002,0.034,1,0,0,NA,2017-18,NorthDakotaSt.
Total,57,0.067,0.07,0.675,0.04,0.075,0.75,2017-18,NorthDakotaSt.
