name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season,team
David Samuels,36,0.18899999999999997,0.17600000000000002,0.5710000000000001,0.111,0.131,0.5329999999999999,2014-15,LongBeachSt.
Eric McKnight,14,0.275,0.345,0.909,0.10300000000000001,0.16699999999999998,0.667,2014-15,LongBeachSt.
Temidayo Yussuf,13,0.24100000000000002,0.316,0.857,0.122,0.105,0.33299999999999996,2014-15,LongBeachSt.
Tyler Lamb,11,0.08199999999999999,0.094,0.6,0.069,0.091,0.33299999999999996,2014-15,LongBeachSt.
Mike Caffey,8,0.02,0.016,0.5,0.023,0.042,0.75,2014-15,LongBeachSt.
Jack Williams,6,0.182,0,0,0.08900000000000001,0,0,2014-15,LongBeachSt.
Branford Jones,6,0.071,0.091,1,0.052000000000000005,0.083,0.5,2014-15,LongBeachSt.
Travis Hammonds,4,0,0,NA,0.075,0.042,0.25,2014-15,LongBeachSt.
Deontae North,2,0.059000000000000004,0.111,1,0.028999999999999998,0,0,2014-15,LongBeachSt.
Total,100,0.121,0.132,0.6859999999999999,0.066,0.075,0.426,2014-15,LongBeachSt.
