shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season,team
At Rim,0.259,0.6629999999999999,0.052000000000000005,0.6990000000000001,2014-15,LongBeachSt.
2pt Jumpers,0.363,0.354,0.08,0.384,2014-15,LongBeachSt.
3pt Shots,0.37799999999999995,0.331,0.003,0.332,2014-15,LongBeachSt.
