name,fga,ts_percent,e_fg_percent,percent_shots_at_rim,fg_percent_at_rim,percent_assisted_at_rim,percent_shots_2pt_j,fg_percent_2pt_jumpers,percent_assisted_2pt_j,percent_of_shots_3pt,x3fg_percent,percent_assisted_3s,fta_fga,ft_percent,season
CJ Elleby,498.00000000000006,0.519,0.47,0.253,0.579,0.26,0.309,0.325,0.14,0.43799999999999994,0.33899999999999997,0.6759999999999999,0.295,0.823,2019-20
Isaac Bonton,423.00000000000006,0.451,0.4,0.376,0.396,0.063,0.239,0.307,0.065,0.385,0.307,0.56,0.255,0.833,2019-20
Jeff Pollard,195,0.583,0.5539999999999999,0.523,0.657,0.701,0.2,0.513,0.25,0.27699999999999997,0.259,1,0.303,0.746,2019-20
Jervae Robinson,186,0.48000000000000004,0.46,0.21,0.462,0.444,0.204,0.316,0.16699999999999998,0.586,0.33899999999999997,0.757,0.124,0.7829999999999999,2019-20
Noah Williams,161,0.451,0.379,0.41,0.485,0.344,0.42200000000000004,0.33799999999999997,0.261,0.168,0.14800000000000002,0.75,0.491,0.722,2019-20
Aljaz Kunc,128,0.459,0.426,0.273,0.486,0.353,0.172,0.273,0.5,0.555,0.29600000000000004,1,0.242,0.71,2019-20
Tony Miller,106,0.634,0.637,0.802,0.706,0.517,0.085,0.33299999999999996,0.33299999999999996,0.113,0.25,1,0.6509999999999999,0.594,2019-20
Marvin Cannon,63,0.49899999999999994,0.42100000000000004,0.444,0.536,0.5329999999999999,0.079,0.2,1,0.47600000000000003,0.233,0.857,0.54,0.765,2019-20
DJ Rodman,51,0.395,0.373,0.21600000000000003,0.273,0.33299999999999996,0.098,0.2,1,0.6859999999999999,0.28600000000000003,0.9,0.196,0.6,2019-20
Jaylen Shead,41,0.379,0.32899999999999996,0.561,0.348,0.25,0.195,0.125,0,0.244,0.3,0.667,0.268,0.727,2019-20
Daron Henson,32,0.531,0.562,0.188,0.5,1,0.031,0,NA,0.7809999999999999,0.4,0.8,0.125,0,2019-20
Volodymyr Markovetskyy,32,0.588,0.6559999999999999,0.8440000000000001,0.7040000000000001,0.579,0.156,0.4,0,0,NA,NA,0.469,0.267,2019-20
Ryan Rapp,26,0.538,0.5,0.192,0.8,0,0.308,0.375,0,0.5,0.308,0.5,0.154,1,2019-20
Deion James,10,0.506,0.4,0.8,0.5,0.5,0.1,0,NA,0.1,0,NA,0.6,0.833,2019-20
Total,1953,0.49899999999999994,0.45799999999999996,0.369,0.535,0.396,0.23800000000000002,0.33,0.183,0.39299999999999996,0.309,0.7340000000000001,0.307,0.743,2019-20
