shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season
At Rim,0.282,0.536,0.12300000000000001,0.611,2015-16
2pt Jumpers,0.307,0.324,0.126,0.371,2015-16
3pt Shots,0.41100000000000003,0.35600000000000004,0.006999999999999999,0.359,2015-16
