name,fga,ts_percent,e_fg_percent,percent_shots_at_rim,fg_percent_at_rim,percent_assisted_at_rim,percent_shots_2pt_j,fg_percent_2pt_jumpers,percent_assisted_2pt_j,percent_of_shots_3pt,x3fg_percent,percent_assisted_3s,fta_fga,ft_percent,season,team
Dez Wells,363,0.585,0.5579999999999999,0.47700000000000004,0.653,0.434,0.33299999999999996,0.455,0.255,0.19,0.33299999999999996,0.826,0.364,0.705,2012-13,Maryland
Alex Len,324,0.5700000000000001,0.535,0.5429999999999999,0.716,0.635,0.43200000000000005,0.32899999999999996,0.609,0.025,0.125,1,0.47200000000000003,0.6859999999999999,2012-13,Maryland
Nick Faust,301,0.514,0.475,0.349,0.5429999999999999,0.42100000000000004,0.23600000000000002,0.282,0.1,0.415,0.35200000000000004,0.818,0.332,0.72,2012-13,Maryland
Seth Allen,244,0.506,0.469,0.258,0.5870000000000001,0.135,0.23,0.33899999999999997,0.053,0.512,0.312,0.897,0.28300000000000003,0.7390000000000001,2012-13,Maryland
Jake Layman,187,0.51,0.489,0.24600000000000002,0.674,0.419,0.128,0.33299999999999996,0.5,0.626,0.299,0.971,0.193,0.6940000000000001,2012-13,Maryland
Logan Aronhalt,183,0.595,0.593,0.066,0.5,0.667,0.142,0.308,0.5,0.792,0.434,0.9520000000000001,0.109,0.6,2012-13,Maryland
Charles Mitchell,178,0.518,0.511,0.596,0.642,0.5,0.40399999999999997,0.319,0.435,0,NA,NA,0.281,0.54,2012-13,Maryland
James Padgett,124,0.5700000000000001,0.573,0.7340000000000001,0.67,0.541,0.266,0.303,0.4,0,NA,NA,0.605,0.5329999999999999,2012-13,Maryland
Pe'Shon Howard,110.00000000000001,0.44800000000000006,0.35,0.282,0.484,0.133,0.22699999999999998,0.16,0.25,0.491,0.24100000000000002,0.9229999999999999,0.436,0.875,2012-13,Maryland
Shaquille Cleare,100,0.587,0.58,0.53,0.736,0.718,0.47,0.40399999999999997,0.737,0,NA,NA,0.37,0.595,2012-13,Maryland
Jacob Susskind,4,0,0,0.75,0,NA,0,NA,NA,0.25,0,NA,0,NA,2012-13,Maryland
John Auslander,3,0.633,0.667,0.667,1,0.5,0,NA,NA,0.33299999999999996,0,NA,0.667,0.5,2012-13,Maryland
Spencer Barks,2,0.385,0,0.5,0,NA,0.5,0,NA,0,NA,NA,2,0.75,2012-13,Maryland
Conner Lipinski,1,0.909,1.5,0,NA,NA,0,NA,NA,1,1,1,6,0.667,2012-13,Maryland
"REED,EJ",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012-13,Maryland
"GESELL,MIKE",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012-13,Maryland
Total,2124,0.544,0.516,0.406,0.644,0.49200000000000005,0.29,0.344,0.387,0.304,0.33899999999999997,0.904,0.345,0.679,2012-13,Maryland
D-I Team Averages,NA,0.542,0.504,0.38299999999999995,0.609,0.418,0.293,0.35700000000000004,0.35,0.32299999999999995,0.34299999999999997,0.8490000000000001,0.426,0.691,2012-13,Maryland
