shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season,team
At Rim,0.36200000000000004,0.584,0.109,0.655,2018-19,Wofford
2pt Jumpers,0.23600000000000002,0.359,0.044000000000000004,0.376,2018-19,Wofford
3pt Shots,0.402,0.321,0.009000000000000001,0.324,2018-19,Wofford
