name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season
Otto Porter,22,0.16899999999999998,0.133,0.5329999999999999,0.044000000000000004,0.062,0.5710000000000001,2012-13
Mikael Hopkins,16,0.179,0.25,0.7140000000000001,0.025,0,0,2012-13
Nate Lubick,15,0.138,0.11800000000000001,0.615,0.033,0.077,1,2012-13
D'Vaun Smith-Rivera,8,0.14,0.07400000000000001,0.28600000000000003,0.016,0.037000000000000005,1,2012-13
Aaron Bowen,7,0.261,0.35700000000000004,0.833,0.16699999999999998,NA,0,2012-13
Greg Whittington,7,0.14300000000000002,0.214,1,0.027999999999999997,0.067,1,2012-13
Moses Ayegba,7,0.33299999999999996,0.182,0.28600000000000003,0,0,NA,2012-13
Markel Starks,5,0.043,0.055999999999999994,0.75,0.011000000000000001,0,0,2012-13
Jabril Trawick,5,0.066,0.028999999999999998,0.25,0.059000000000000004,0,0,2012-13
Bradley Hayes,1,1,NA,0,0,NA,NA,2012-13
John Caprio,1,0.2,0.5,1,0,0,NA,2012-13
Total,94,0.139,0.135,0.59,0.03,0.039,0.5,2012-13
