name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season
Demetris Morant,19,0.18600000000000003,0.175,0.579,0,0,NA,2014-15
Bernard Thompson,13,0.147,0.135,0.455,0,0,NA,2014-15
Nate Hicks,13,0.204,0.242,0.727,0.111,0.14300000000000002,0.5,2014-15
Marc-Eddy Norelia,11,0.077,0.076,0.6,0.012,0,0,2014-15
Jamail Jones,10,0.12,0.10400000000000001,0.5,0,0,NA,2014-15
Julian DeBose,8,0.068,0.048,0.375,0,0,NA,2014-15
Eric Moeller,3,0.14300000000000002,0.14300000000000002,0.667,0,0,NA,2014-15
Brett Comer,3,0.011000000000000001,0.011000000000000001,0.5,0.023,0,0,2014-15
Marcus Blake,2,0.2,0.25,0.5,0,NA,NA,2014-15
Logan Hovey,2,0.222,0.2,0.5,0,0,NA,2014-15
Christian Terrell,2,0.03,0,0,0.091,0.2,1,2014-15
Total,86,0.094,0.095,0.544,0.011000000000000001,0.012,0.4,2014-15
