shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season
At Rim,0.41100000000000003,0.503,0.14,0.585,2014-15
2pt Jumpers,0.231,0.374,0.025,0.384,2014-15
3pt Shots,0.35700000000000004,0.287,0.01,0.29,2014-15
