shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season
At Rim,0.311,0.546,0.135,0.631,2012-13
2pt Jumpers,0.335,0.341,0.10099999999999999,0.38,2012-13
3pt Shots,0.353,0.304,0.016,0.309,2012-13
