name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season,team
Grant Williams,38,0.287,0.24100000000000002,0.514,0,0,NA,2016-17,Tennessee
Kyle Alexander,22,0.489,0.423,0.5,0,0,NA,2016-17,Tennessee
Robert Hubbs III,15,0.126,0.132,0.75,0.009000000000000001,0.011000000000000001,0.5,2016-17,Tennessee
Lew Evans,14,0.44799999999999995,0.6,0.6920000000000001,0.071,0,0,2016-17,Tennessee
Admiral Schofield,9,0.16699999999999998,0.138,0.5,0.013999999999999999,0,0,2016-17,Tennessee
Jordan Bowden,7,0.133,0.2,0.833,0.022000000000000002,0,0,2016-17,Tennessee
Shembari Phillips,3,0.057,0.08,0.667,0,0,NA,2016-17,Tennessee
John Fulkerson,3,0.136,0.154,0.667,0,0,NA,2016-17,Tennessee
Lamonte Turner,2,0.048,0.062,0.5,0,0,NA,2016-17,Tennessee
"III,ROBERT",2,0.4,0.25,0.5,0,0,NA,2016-17,Tennessee
Jordan Bone,1,0.02,0,0,0,0,NA,2016-17,Tennessee
Detrick Mostella,1,0.04,0,0,0,0,NA,2016-17,Tennessee
Kwe Parker,1,0.071,0.2,1,0,0,NA,2016-17,Tennessee
Total,118,0.184,0.185,0.5770000000000001,0.006999999999999999,0.004,0.2,2016-17,Tennessee
