shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season,team
At Rim,0.386,0.5760000000000001,0.135,0.6659999999999999,2016-17,Tennessee
2pt Jumpers,0.278,0.306,0.077,0.332,2016-17,Tennessee
3pt Shots,0.336,0.35600000000000004,0.019,0.363,2016-17,Tennessee
